000000 0.5015 0.2492 0.2493
001000 0.6312 0.0000 0.3688
002000 0.6287 0.0000 0.3713
003000 0.6255 0.0000 0.3745
004000 0.6331 0.0000 0.3669
005000 0.6256 0.0000 0.3744
006000 0.6265 0.0000 0.3735
007000 0.6293 0.0000 0.3707
008000 0.6332 0.0000 0.3668
009000 0.6241 0.0000 0.3759
010000 0.6304 0.0000 0.3696
011000 0.6276 0.0000 0.3724
012000 0.6276 0.0000 0.3724
013000 0.6276 0.0000 0.3724
014000 0.6276 0.0000 0.3724
015000 0.6276 0.0000 0.3724
016000 0.6276 0.0000 0.3724
017000 0.6276 0.0000 0.3724
018000 0.6276 0.0000 0.3724
019000 0.6276 0.0000 0.3724
020000 0.6276 0.0000 0.3724
