000000 0.5005 0.2489 0.2506
001000 0.4970 0.1209 0.3821
002000 0.4882 0.1227 0.3891
003000 0.4777 0.1239 0.3984
004000 0.4817 0.1228 0.3956
005000 0.4855 0.1292 0.3852
006000 0.4750 0.1273 0.3977
007000 0.4808 0.1214 0.3978
008000 0.4863 0.1240 0.3898
009000 0.4854 0.1230 0.3916
010000 0.4739 0.1235 0.4026
011000 0.4836 0.1269 0.3894
012000 0.4836 0.1269 0.3894
013000 0.4836 0.1269 0.3894
014000 0.4836 0.1269 0.3894
015000 0.4836 0.1269 0.3894
016000 0.4836 0.1269 0.3894
017000 0.4836 0.1269 0.3894
018000 0.4836 0.1269 0.3894
019000 0.4836 0.1269 0.3894
020000 0.4836 0.1269 0.3894
