000000 0.4996 0.2504 0.2500
001000 0.3084 0.3299 0.3617
002000 0.3085 0.3307 0.3608
003000 0.3107 0.3250 0.3644
004000 0.3106 0.3309 0.3585
005000 0.3044 0.3329 0.3627
006000 0.3069 0.3330 0.3601
007000 0.3069 0.3330 0.3601
008000 0.3069 0.3330 0.3601
009000 0.3069 0.3330 0.3601
010000 0.3069 0.3330 0.3601
011000 0.3069 0.3330 0.3601
012000 0.3069 0.3330 0.3601
013000 0.3069 0.3330 0.3601
014000 0.3069 0.3330 0.3601
015000 0.3069 0.3330 0.3601
016000 0.3069 0.3330 0.3601
017000 0.3069 0.3330 0.3601
018000 0.3069 0.3330 0.3601
019000 0.3069 0.3330 0.3601
020000 0.3069 0.3330 0.3601
