000000 0.4990 0.2503 0.2507
001000 0.4414 0.0000 0.5586
002000 0.4397 0.0000 0.5603
003000 0.4367 0.0000 0.5633
004000 0.4365 0.0000 0.5635
005000 0.4382 0.0000 0.5618
006000 0.4382 0.0000 0.5618
007000 0.4382 0.0000 0.5618
008000 0.4382 0.0000 0.5618
009000 0.4382 0.0000 0.5618
010000 0.4382 0.0000 0.5618
011000 0.4382 0.0000 0.5618
012000 0.4382 0.0000 0.5618
013000 0.4382 0.0000 0.5618
014000 0.4382 0.0000 0.5618
015000 0.4382 0.0000 0.5618
016000 0.4382 0.0000 0.5618
017000 0.4382 0.0000 0.5618
018000 0.4382 0.0000 0.5618
019000 0.4382 0.0000 0.5618
020000 0.4382 0.0000 0.5618
