(0.0,0.1,0.0,0.05,0.075,0.0) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.0,0.05,0.075,0.025) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.0,0.05,0.075,0.05) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.0,0.05,0.075,0.075) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.0,0.05,0.075,0.1) = (0.0000,0.0069,0.9931)
(0.0,0.1,0.0,0.05,0.1,0.0) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.0,0.05,0.1,0.025) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.0,0.05,0.1,0.05) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.0,0.05,0.1,0.075) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.0,0.05,0.1,0.1) = (0.0000,0.0000,1.0000)
(0.0,0.1,0.0,0.075,0.0,0.0) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.0,0.075,0.0,0.025) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.0,0.075,0.0,0.05) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.0,0.075,0.0,0.075) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.0,0.075,0.0,0.1) = (0.0000,0.1979,0.8021)
(0.0,0.1,0.0,0.075,0.025,0.0) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.0,0.075,0.025,0.025) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.0,0.075,0.025,0.05) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.0,0.075,0.025,0.075) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.0,0.075,0.025,0.1) = (0.0000,0.1858,0.8142)
(0.0,0.1,0.0,0.075,0.05,0.0) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.0,0.075,0.05,0.025) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.0,0.075,0.05,0.05) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.0,0.075,0.05,0.075) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.0,0.075,0.05,0.1) = (0.0000,0.0313,0.9687)
(0.0,0.1,0.0,0.075,0.075,0.0) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.0,0.075,0.075,0.025) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.0,0.075,0.075,0.05) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.0,0.075,0.075,0.075) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.0,0.075,0.075,0.1) = (0.0000,0.0403,0.9597)
(0.0,0.1,0.0,0.075,0.1,0.0) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.0,0.075,0.1,0.025) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.0,0.075,0.1,0.05) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.0,0.075,0.1,0.075) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.0,0.075,0.1,0.1) = (0.0000,0.0000,1.0000)
(0.0,0.1,0.0,0.1,0.0,0.0) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.0,0.1,0.0,0.025) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.0,0.1,0.0,0.05) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.0,0.1,0.0,0.075) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.0,0.1,0.0,0.1) = (0.0000,0.1177,0.8823)
(0.0,0.1,0.0,0.1,0.025,0.0) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.0,0.1,0.025,0.025) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.0,0.1,0.025,0.05) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.0,0.1,0.025,0.075) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.0,0.1,0.025,0.1) = (0.0000,0.1958,0.8042)
(0.0,0.1,0.0,0.1,0.05,0.0) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.0,0.1,0.05,0.025) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.0,0.1,0.05,0.05) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.0,0.1,0.05,0.075) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.0,0.1,0.05,0.1) = (0.0000,0.0829,0.9171)
(0.0,0.1,0.0,0.1,0.075,0.0) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.0,0.1,0.075,0.025) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.0,0.1,0.075,0.05) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.0,0.1,0.075,0.075) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.0,0.1,0.075,0.1) = (0.0000,0.0000,1.0000)
(0.0,0.1,0.0,0.1,0.1,0.0) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.0,0.1,0.1,0.025) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.0,0.1,0.1,0.05) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.0,0.1,0.1,0.075) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.0,0.1,0.1,0.1) = (0.0000,0.0459,0.9541)
(0.0,0.1,0.025,0.0,0.0,0.0) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.0,0.0,0.025) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.0,0.0,0.05) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.0,0.0,0.075) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.0,0.0,0.1) = (0.0000,0.5801,0.4199)
(0.0,0.1,0.025,0.0,0.025,0.0) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.0,0.025,0.025) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.0,0.025,0.05) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.0,0.025,0.075) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.0,0.025,0.1) = (0.0000,0.7657,0.2343)
(0.0,0.1,0.025,0.0,0.05,0.0) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.0,0.05,0.025) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.0,0.05,0.05) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.0,0.05,0.075) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.0,0.05,0.1) = (0.0000,0.1568,0.8432)
(0.0,0.1,0.025,0.0,0.075,0.0) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.025,0.0,0.075,0.025) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.025,0.0,0.075,0.05) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.025,0.0,0.075,0.075) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.025,0.0,0.075,0.1) = (0.0000,0.0405,0.9595)
(0.0,0.1,0.025,0.0,0.1,0.0) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.025,0.0,0.1,0.025) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.025,0.0,0.1,0.05) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.025,0.0,0.1,0.075) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.025,0.0,0.1,0.1) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.025,0.025,0.0,0.0) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.025,0.0,0.025) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.025,0.0,0.05) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.025,0.0,0.075) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.025,0.0,0.1) = (0.0000,0.0903,0.9097)
(0.0,0.1,0.025,0.025,0.025,0.0) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.025,0.025,0.025) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.025,0.025,0.05) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.025,0.025,0.075) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.025,0.025,0.1) = (0.0000,0.3417,0.6583)
(0.0,0.1,0.025,0.025,0.05,0.0) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.025,0.05,0.025) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.025,0.05,0.05) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.025,0.05,0.075) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.025,0.05,0.1) = (0.0000,0.1488,0.8512)
(0.0,0.1,0.025,0.025,0.075,0.0) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.025,0.025,0.075,0.025) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.025,0.075,0.05) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.025,0.075,0.075) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.025,0.075,0.1) = (0.0000,0.1286,0.8714)
(0.0,0.1,0.025,0.025,0.1,0.0) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.025,0.025,0.1,0.025) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.025,0.025,0.1,0.05) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.025,0.025,0.1,0.075) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.025,0.025,0.1,0.1) = (0.0000,0.0000,1.0000)
(0.0,0.1,0.025,0.05,0.0,0.0) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.05,0.0,0.025) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.05,0.0,0.05) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.05,0.0,0.075) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.05,0.0,0.1) = (0.0000,0.3731,0.6269)
(0.0,0.1,0.025,0.05,0.025,0.0) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.05,0.025,0.025) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.05,0.025,0.05) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.05,0.025,0.075) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.05,0.025,0.1) = (0.0000,0.4540,0.5461)
(0.0,0.1,0.025,0.05,0.05,0.0) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.05,0.05,0.025) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.05,0.05,0.05) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.05,0.05,0.075) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.05,0.05,0.1) = (0.0000,0.0919,0.9082)
(0.0,0.1,0.025,0.05,0.075,0.0) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.025,0.05,0.075,0.025) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.025,0.05,0.075,0.05) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.05,0.075,0.075) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.05,0.075,0.1) = (0.0000,0.1399,0.8601)
(0.0,0.1,0.025,0.05,0.1,0.0) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.025,0.05,0.1,0.025) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.025,0.05,0.1,0.05) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.025,0.05,0.1,0.075) = (0.0000,0.0000,1.0000)
(0.0,0.1,0.025,0.05,0.1,0.1) = (0.0000,0.0754,0.9246)
(0.0,0.1,0.025,0.075,0.0,0.0) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.075,0.0,0.025) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.075,0.0,0.05) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.075,0.0,0.075) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.075,0.0,0.1) = (0.0000,0.2379,0.7621)
(0.0,0.1,0.025,0.075,0.025,0.0) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.075,0.025,0.025) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.075,0.025,0.05) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.075,0.025,0.075) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.075,0.025,0.1) = (0.0000,0.1273,0.8727)
(0.0,0.1,0.025,0.075,0.05,0.0) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.075,0.05,0.025) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.075,0.05,0.05) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.075,0.05,0.075) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.075,0.05,0.1) = (0.0000,0.0074,0.9926)
(0.0,0.1,0.025,0.075,0.075,0.0) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.075,0.075,0.025) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.075,0.075,0.05) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.075,0.075,0.075) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.075,0.075,0.1) = (0.0000,0.1895,0.8105)
(0.0,0.1,0.025,0.075,0.1,0.0) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.025,0.075,0.1,0.025) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.025,0.075,0.1,0.05) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.025,0.075,0.1,0.075) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.025,0.075,0.1,0.1) = (0.0000,0.0398,0.9602)
(0.0,0.1,0.025,0.1,0.0,0.0) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.1,0.0,0.025) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.1,0.0,0.05) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.1,0.0,0.075) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.1,0.0,0.1) = (0.0000,0.2077,0.7923)
(0.0,0.1,0.025,0.1,0.025,0.0) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.1,0.025,0.025) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.1,0.025,0.05) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.1,0.025,0.075) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.1,0.025,0.1) = (0.0000,0.1530,0.8469)
(0.0,0.1,0.025,0.1,0.05,0.0) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.1,0.05,0.025) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.1,0.05,0.05) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.1,0.05,0.075) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.1,0.05,0.1) = (0.0000,0.1817,0.8183)
(0.0,0.1,0.025,0.1,0.075,0.0) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.1,0.075,0.025) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.1,0.075,0.05) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.1,0.075,0.075) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.1,0.075,0.1) = (0.0000,0.1676,0.8325)
(0.0,0.1,0.025,0.1,0.1,0.0) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.025,0.1,0.1,0.025) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.025,0.1,0.1,0.05) = (0.5619,0.2042,0.2338)
(0.0,0.1,0.025,0.1,0.1,0.075) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.025,0.1,0.1,0.1) = (0.0000,0.0319,0.9681)
(0.0,0.1,0.05,0.0,0.0,0.0) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.05,0.0,0.0,0.025) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.05,0.0,0.0,0.05) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.05,0.0,0.0,0.075) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.05,0.0,0.0,0.1) = (0.0000,0.2669,0.7331)
(0.0,0.1,0.05,0.0,0.025,0.0) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.05,0.0,0.025,0.025) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.05,0.0,0.025,0.05) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.05,0.0,0.025,0.075) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.05,0.0,0.025,0.1) = (0.0000,0.3795,0.6204)
(0.0,0.1,0.05,0.0,0.05,0.0) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.05,0.0,0.05,0.025) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.05,0.0,0.05,0.05) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.05,0.0,0.05,0.075) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.05,0.0,0.05,0.1) = (0.0000,0.1906,0.8094)
(0.0,0.1,0.05,0.0,0.075,0.0) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.05,0.0,0.075,0.025) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.05,0.0,0.075,0.05) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.05,0.0,0.075,0.075) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.05,0.0,0.075,0.1) = (0.0000,0.1739,0.8261)
(0.0,0.1,0.05,0.0,0.1,0.0) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.05,0.0,0.1,0.025) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.05,0.0,0.1,0.05) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.05,0.0,0.1,0.075) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.05,0.0,0.1,0.1) = (0.0000,0.0000,1.0000)
(0.0,0.1,0.05,0.025,0.0,0.0) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.05,0.025,0.0,0.025) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.05,0.025,0.0,0.05) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.05,0.025,0.0,0.075) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.05,0.025,0.0,0.1) = (0.0000,0.4220,0.5780)
(0.0,0.1,0.05,0.025,0.025,0.0) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.05,0.025,0.025,0.025) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.05,0.025,0.025,0.05) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.05,0.025,0.025,0.075) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.05,0.025,0.025,0.1) = (0.0000,0.3355,0.6645)
(0.0,0.1,0.05,0.025,0.05,0.0) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.05,0.025,0.05,0.025) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.05,0.025,0.05,0.05) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.05,0.025,0.05,0.075) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.05,0.025,0.05,0.1) = (0.0000,0.4064,0.5936)
(0.0,0.1,0.05,0.025,0.075,0.0) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.05,0.025,0.075,0.025) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.05,0.025,0.075,0.05) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.05,0.025,0.075,0.075) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.05,0.025,0.075,0.1) = (0.0000,0.2792,0.7208)
(0.0,0.1,0.05,0.025,0.1,0.0) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.05,0.025,0.1,0.025) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.05,0.025,0.1,0.05) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.05,0.025,0.1,0.075) = (0.0000,0.0000,1.0000)
(0.0,0.1,0.05,0.025,0.1,0.1) = (0.0000,0.0014,0.9986)
(0.0,0.1,0.05,0.05,0.0,0.0) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.05,0.05,0.0,0.025) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.05,0.05,0.0,0.05) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.05,0.05,0.0,0.075) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.05,0.05,0.0,0.1) = (0.0000,0.3000,0.6999)
(0.0,0.1,0.05,0.05,0.025,0.0) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.05,0.05,0.025,0.025) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.05,0.05,0.025,0.05) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.05,0.05,0.025,0.075) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.05,0.05,0.025,0.1) = (0.0000,0.0757,0.9243)
(0.0,0.1,0.05,0.05,0.05,0.0) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.05,0.05,0.05,0.025) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.05,0.05,0.05,0.05) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.05,0.05,0.05,0.075) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.05,0.05,0.05,0.1) = (0.0000,0.1320,0.8680)
(0.0,0.1,0.05,0.05,0.075,0.0) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.05,0.05,0.075,0.025) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.05,0.05,0.075,0.05) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.05,0.05,0.075,0.075) = (0.0000,1.0000,0.0000)
(0.0,0.1,0.05,0.05,0.075,0.1) = (0.0000,0.0146,0.9855)
(0.0,0.1,0.05,0.05,0.1,0.0) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.05,0.05,0.1,0.025) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.05,0.05,0.1,0.05) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.05,0.05,0.1,0.075) = (1.0000,0.0000,0.0000)
(0.0,0.1,0.05,0.05,0.1,0.1) = (0.0000,0.1683,0.8317)
